id,timestamp_utc,timestamp_unix_ms,source,category,command,transport,success,latency_ms,topic,endpoint,error,details
e0d79903-4c00-490a-bc75-45e4a7e48965,2026-09-17T11:32:14.830Z,1789644734830,DASHBOARD_API,ROBOT_CAR,FORWARD,mqtt,False,,,,MQTT broker not connected,"{""result"": {""success"": false, ""mode"": ""mqtt"", ""error"": ""MQTT broker not connected""}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CAR""}}"
0a7fa22c-27d8-45c4-a2f9-e045e9331d20,2026-09-17T11:32:14.851Z,1789644734851,DASHBOARD_API,ROBOT_CAR,STOP,mqtt,False,,,,MQTT broker not connected,"{""result"": {""success"": false, ""mode"": ""mqtt"", ""error"": ""MQTT broker not connected""}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CHAIR""}}"
5f65d78d-9c3f-4332-85a4-4d85e7465cae,2026-09-17T11:32:40.656Z,1789644760656,DASHBOARD_API,ROBOT_CAR,STOP,mqtt,False,,,,MQTT broker not connected,"{""result"": {""success"": false, ""mode"": ""mqtt"", ""error"": ""MQTT broker not connected""}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CAR""}}"
edf39a16-1c53-429f-bfc2-d24149cebbf0,2026-09-17T11:32:40.762Z,1789644760762,DASHBOARD_API,ROBOT_CAR,FORWARD,mqtt,False,,,,MQTT broker not connected,"{""result"": {""success"": false, ""mode"": ""mqtt"", ""error"": ""MQTT broker not connected""}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CAR""}}"
e6783701-193a-4cc7-802a-7fff131676d7,2026-09-17T11:32:40.772Z,1789644760772,DASHBOARD_API,ROBOT_CAR,STOP,mqtt,False,,,,MQTT broker not connected,"{""result"": {""success"": false, ""mode"": ""mqtt"", ""error"": ""MQTT broker not connected""}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CHAIR""}}"
8b2306d8-5fef-49a4-930a-607d66f5fc47,2026-09-17T12:01:34.935Z,1789646494935,DASHBOARD_API,ROBOT_CAR,STOP,mqtt,False,,,,MQTT broker not connected,"{""result"": {""success"": false, ""mode"": ""mqtt"", ""error"": ""MQTT broker not connected""}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CAR""}}"
fdf354bf-f0ea-4558-979b-7c9caeea7558,2026-09-17T12:01:35.054Z,1789646495054,DASHBOARD_API,ROBOT_CAR,FORWARD,mqtt,False,,,,MQTT broker not connected,"{""result"": {""success"": false, ""mode"": ""mqtt"", ""error"": ""MQTT broker not connected""}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CAR""}}"
d003d358-0570-4876-8414-47c8a2cae482,2026-09-17T12:01:35.062Z,1789646495062,DASHBOARD_API,ROBOT_CAR,STOP,mqtt,False,,,,MQTT broker not connected,"{""result"": {""success"": false, ""mode"": ""mqtt"", ""error"": ""MQTT broker not connected""}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CHAIR""}}"
d6fa8431-8a27-4e22-8174-4d9517260e4a,2026-09-17T12:11:37.903Z,1789647097903,DASHBOARD_API,ROBOT_CAR,STOP,mqtt,False,,,,MQTT broker not connected,"{""result"": {""success"": false, ""mode"": ""mqtt"", ""error"": ""MQTT broker not connected""}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CAR""}}"
46e39118-a458-4b0f-81ea-f56273d21f89,2026-09-17T12:11:38.005Z,1789647098005,DASHBOARD_API,ROBOT_CAR,FORWARD,mqtt,False,,,,MQTT broker not connected,"{""result"": {""success"": false, ""mode"": ""mqtt"", ""error"": ""MQTT broker not connected""}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CAR""}}"
